,beliefself1_100,beliefself2_100,beliefself3_100,beliefself4_100,beliefself5_100,beliefself6_100,beliefself7_100,beliefself8_100,beliefself9_100,beliefothers1_100,beliefothers2_100,beliefothers3_100,beliefothers4_100,beliefothers5_100,beliefothers6_100,beliefothers7_100,beliefothers8_100,beliefothers9_100,emocomp1_100,emocomp2_100,emocomp3_100,emocomp4_100,emocomp5_100,emocomp6_100,emocomp7_100,emocomp8_100,emocomp9_100,engaged1_100,engaged2_100,engaged3_100,engaged4_100,engaged5_100,engaged6_100,engaged7_100,engaged8_100,engaged9_100,psydis1_100,psydis2_100,psydis3_100,psydis4_100,psydis5_100,psydis6_100,psydis7_100,psydis8_100,psydis9_100,psydis10_100,suicidal,homobully,transbully,ethnic,grade,a3,sch_id,formnum
32714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,Hispanic,11th,Male,1086.0,61354126
32716,100.0,66.666664,33.333332,33.333332,33.333332,33.333332,0.0,0.0,33.333332,66.666664,33.333332,0.0,0.0,0.0,0.0,66.666664,33.333332,66.666664,33.333332,33.333332,33.333332,100.0,66.666664,66.666664,66.666664,33.333332,66.666664,0.0,66.666664,66.666664,0.0,0.0,0.0,33.333332,33.333332,0.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,1.0,1.0,1.0,Mixed,9th,Female,1086.0,61122500
32722,66.666664,66.666664,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,66.666664,100.0,66.666664,33.333332,100.0,66.666664,33.333332,0.0,33.333332,66.666664,100.0,66.666664,33.333332,0.0,1.0,2.0,0.0,Hispanic,11th,Male,1086.0,61354523
32734,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,1.0,0.0,0.0,Hispanic,11th,Male,1086.0,61221432
32769,66.666664,33.333332,33.333332,100.0,66.666664,66.666664,33.333332,0.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,100.0,100.0,100.0,33.333332,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,0.0,0.0,33.333332,0.0,0.0,66.666664,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,Hispanic,9th,Male,1087.0,62195224
32770,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,33.333332,0.0,100.0,33.333332,33.333332,,33.333332,33.333332,33.333332,100.0,100.0,0.0,2.0,2.0,Hispanic,9th,Male,1087.0,62465923
32775,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,66.666664,100.0,33.333332,66.666664,,,,,,,66.666664,100.0,66.666664,100.0,100.0,100.0,33.333332,66.666664,66.666664,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,1.0,0.0,Hispanic,9th,Male,1087.0,62434066
32789,33.333332,66.666664,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,100.0,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,33.333332,66.666664,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,100.0,100.0,66.666664,100.0,66.666664,66.666664,33.333332,66.666664,33.333332,1.0,1.0,1.0,Mixed,9th,Female,1087.0,62272758
32793,100.0,66.666664,66.666664,66.666664,33.333332,100.0,33.333332,66.666664,33.333332,100.0,66.666664,100.0,66.666664,33.333332,100.0,66.666664,100.0,33.333332,66.666664,66.666664,0.0,33.333332,,66.666664,100.0,0.0,33.333332,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,100.0,66.666664,66.666664,100.0,100.0,66.666664,66.666664,0.0,0.0,1.0,Pacific Islander,9th,Male,1087.0,62243619
32799,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,1.0,1.0,Mixed,11th,Female,1088.0,62272580
32808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Hispanic,12th,Female,1088.0,62146687
32811,33.333332,33.333332,0.0,0.0,33.333332,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,33.333332,0.0,66.666664,33.333332,100.0,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,100.0,33.333332,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,66.666664,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,Hispanic,11th,Female,1088.0,62236520
32817,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Hispanic,9th,Female,1088.0,62202849
32820,100.0,66.666664,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,33.333332,0.0,0.0,33.333332,0.0,66.666664,100.0,66.666664,66.666664,100.0,33.333332,33.333332,100.0,66.666664,33.333332,66.666664,66.666664,66.666664,100.0,100.0,100.0,66.666664,100.0,33.333332,100.0,33.333332,66.666664,33.333332,0.0,0.0,33.333332,0.0,0.0,0.0,Hispanic,9th,Female,1088.0,62100190
32830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,66.666664,0.0,0.0,0.0,33.333332,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,0.0,66.666664,66.666664,100.0,100.0,100.0,100.0,33.333332,0.0,0.0,0.0,0.0,White,11th,Female,1088.0,62111096
32833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,Asian,9th,Male,1088.0,62106067
32837,66.666664,66.666664,33.333332,0.0,0.0,66.666664,0.0,0.0,66.666664,100.0,100.0,100.0,33.333332,66.666664,66.666664,100.0,100.0,100.0,66.666664,33.333332,33.333332,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,1.0,0.0,0.0,White,11th,Female,1088.0,62134361
32841,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,1.0,1.0,1.0,Asian,11th,Female,1088.0,62465722
32842,66.666664,0.0,66.666664,0.0,0.0,66.666664,33.333332,0.0,100.0,,,,,,,,,,100.0,0.0,0.0,66.666664,33.333332,100.0,66.666664,33.333332,,0.0,0.0,0.0,66.666664,100.0,100.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,33.333332,0.0,0.0,,0.0,,,0.0,2.0,2.0,Hispanic,9th,Male,1088.0,62178341
32844,0.0,100.0,33.333332,0.0,0.0,33.333332,33.333332,100.0,0.0,0.0,33.333332,100.0,0.0,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,100.0,66.666664,33.333332,33.333332,100.0,33.333332,100.0,33.333332,66.666664,100.0,33.333332,0.0,33.333332,66.666664,100.0,66.666664,0.0,0.0,33.333332,66.666664,100.0,66.666664,33.333332,33.333332,66.666664,33.333332,66.666664,0.0,0.0,0.0,White,9th,Male,1088.0,62134485
32848,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,100.0,100.0,100.0,,100.0,100.0,0.0,0.0,0.0,0.0,0.0,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Hispanic,9th,Male,1088.0,62178756
32849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,White,9th,Male,1088.0,62178370
32855,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,0.0,0.0,0.0,100.0,100.0,100.0,66.666664,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,White,9th,Male,1088.0,62339655
32862,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,33.333332,33.333332,66.666664,33.333332,33.333332,0.0,0.0,0.0,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,66.666664,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,0.0,0.0,0.0,0.0,White,9th,Male,1088.0,62106079
32863,66.666664,66.666664,66.666664,66.666664,33.333332,0.0,33.333332,33.333332,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,100.0,100.0,100.0,33.333332,33.333332,66.666664,66.666664,66.666664,0.0,33.333332,66.666664,33.333332,0.0,33.333332,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,66.666664,100.0,0.0,0.0,66.666664,0.0,1.0,0.0,0.0,Hispanic,11th,Male,1088.0,62236623
32864,33.333332,66.666664,33.333332,33.333332,33.333332,66.666664,0.0,33.333332,0.0,100.0,100.0,100.0,33.333332,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,0.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,33.333332,100.0,0.0,1.0,2.0,2.0,Hispanic,11th,,1088.0,62265383
32865,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pacific Islander,9th,Male,1088.0,62178353
32881,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,33.333332,33.333332,33.333332,33.333332,100.0,33.333332,33.333332,66.666664,66.666664,100.0,33.333332,100.0,33.333332,33.333332,33.333332,33.333332,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,Hispanic,9th,Female,1088.0,62203240
32889,0.0,66.666664,0.0,33.333332,0.0,0.0,0.0,66.666664,33.333332,0.0,0.0,33.333332,0.0,0.0,33.333332,33.333332,0.0,66.666664,66.666664,33.333332,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,Mixed,11th,Female,1088.0,62227409
32894,100.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,0.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,1.0,2.0,2.0,Hispanic,9th,Male,1089.0,62468880
32908,0.0,66.666664,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,33.333332,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,White,9th,Female,1089.0,62465629
32939,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,,1.0,1.0,Hispanic,7th,Male,1090.0,62136343
32961,0.0,0.0,33.333332,0.0,100.0,100.0,0.0,33.333332,0.0,66.666664,33.333332,100.0,0.0,0.0,0.0,100.0,66.666664,100.0,100.0,33.333332,33.333332,66.666664,100.0,33.333332,33.333332,0.0,100.0,0.0,33.333332,0.0,0.0,0.0,33.333332,100.0,0.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,2.0,0.0,Mixed,7th,Female,1091.0,61554792
33006,100.0,66.666664,66.666664,0.0,100.0,100.0,66.666664,0.0,33.333332,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,100.0,100.0,66.666664,100.0,66.666664,66.666664,,2.0,0.0,White,7th,Male,1094.0,61830518
33010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Hispanic,7th,Male,1094.0,61830222
33020,33.333332,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,66.666664,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,Hispanic,7th,Male,1095.0,61288175
34087,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,100.0,100.0,100.0,66.666664,33.333332,33.333332,100.0,100.0,100.0,66.666664,66.666664,100.0,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,66.666664,66.666664,33.333332,0.0,33.333332,0.0,0.0,2.0,2.0,Hispanic,11th,Female,1128.0,60852474
34096,33.333332,66.666664,33.333332,33.333332,0.0,33.333332,0.0,0.0,33.333332,33.333332,33.333332,33.333332,66.666664,33.333332,66.666664,66.666664,0.0,0.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,0.0,0.0,33.333332,100.0,100.0,100.0,33.333332,33.333332,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,66.666664,1.0,2.0,2.0,Mixed,11th,Female,1128.0,60856928
34112,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,66.666664,0.0,0.0,66.666664,0.0,66.666664,33.333332,100.0,100.0,33.333332,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,Hispanic,11th,Female,1128.0,60852002
34113,66.666664,66.666664,66.666664,33.333332,100.0,100.0,66.666664,33.333332,66.666664,33.333332,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,66.666664,33.333332,100.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,33.333332,100.0,100.0,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,1.0,2.0,2.0,White,9th,Male,1128.0,60847973
34119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,White,9th,Male,1128.0,60852837
34123,66.666664,66.666664,33.333332,0.0,0.0,0.0,33.333332,0.0,0.0,100.0,66.666664,100.0,66.666664,66.666664,66.666664,33.333332,0.0,0.0,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,33.333332,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,100.0,33.333332,66.666664,100.0,100.0,100.0,66.666664,100.0,100.0,33.333332,1.0,1.0,2.0,Mixed,11th,Female,1128.0,60852082
34127,33.333332,33.333332,66.666664,66.666664,66.666664,33.333332,0.0,33.333332,66.666664,100.0,66.666664,66.666664,0.0,0.0,33.333332,100.0,100.0,100.0,66.666664,100.0,66.666664,100.0,100.0,100.0,100.0,66.666664,66.666664,0.0,0.0,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,33.333332,33.333332,100.0,1.0,1.0,1.0,White,11th,Male,1128.0,60851881
34133,,,,,,,,,,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,11th,Female,1128.0,60852283
34146,33.333332,100.0,100.0,0.0,0.0,0.0,33.333332,66.666664,33.333332,100.0,100.0,100.0,33.333332,0.0,33.333332,100.0,100.0,100.0,66.666664,100.0,33.333332,0.0,100.0,100.0,100.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,66.666664,1.0,2.0,2.0,Black,9th,Female,1128.0,60848156
34212,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,33.333332,33.333332,33.333332,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,66.666664,33.333332,100.0,100.0,100.0,66.666664,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,9th,Male,1130.0,61733888
34215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,,0.0,0.0,,0.0,0.0,0.0,0.0,White,9th,Female,1130.0,61727017
34220,,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,33.333332,,,33.333332,,,,,,,,,,,,,,1.0,0.0,0.0,Hispanic,11th,Male,1130.0,61730472
34257,66.666664,0.0,33.333332,33.333332,66.666664,33.333332,0.0,0.0,0.0,33.333332,33.333332,66.666664,33.333332,33.333332,66.666664,33.333332,66.666664,66.666664,66.666664,0.0,33.333332,66.666664,33.333332,66.666664,33.333332,33.333332,0.0,0.0,33.333332,33.333332,33.333332,66.666664,33.333332,33.333332,0.0,0.0,66.666664,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,2.0,2.0,White,10th,Male,1130.0,61487870
34259,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,33.333332,66.666664,100.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,66.666664,66.666664,100.0,100.0,100.0,66.666664,0.0,,0.0,0.0,33.333332,66.666664,66.666664,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,1.0,2.0,2.0,White,10th,Male,1130.0,61494233
34315,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,Hispanic,12th,Female,1130.0,61506555
34320,33.333332,0.0,100.0,100.0,0.0,0.0,33.333332,66.666664,66.666664,0.0,0.0,0.0,0.0,66.666664,33.333332,0.0,33.333332,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,100.0,0.0,66.666664,0.0,0.0,0.0,33.333332,66.666664,100.0,33.333332,66.666664,66.666664,66.666664,33.333332,100.0,100.0,0.0,0.0,0.0,0.0,0.0,White,9th,Male,1130.0,61788460
34359,100.0,100.0,0.0,100.0,33.333332,100.0,100.0,100.0,100.0,33.333332,33.333332,66.666664,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,0.0,100.0,100.0,100.0,0.0,0.0,33.333332,100.0,1.0,1.0,1.0,Hispanic,9th,,1130.0,61785940
35002,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,100.0,66.666664,33.333332,,33.333332,,66.666664,33.333332,33.333332,100.0,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,,66.666664,66.666664,66.666664,100.0,66.666664,100.0,33.333332,33.333332,33.333332,66.666664,66.666664,33.333332,0.0,33.333332,66.666664,0.0,0.0,66.666664,33.333332,66.666664,66.666664,66.666664,1.0,2.0,1.0,Hispanic,12th,,1157.0,66058921
35008,66.666664,0.0,0.0,0.0,33.333332,66.666664,33.333332,0.0,0.0,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,,33.333332,33.333332,66.666664,66.666664,100.0,33.333332,100.0,100.0,33.333332,66.666664,100.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,66.666664,66.666664,0.0,100.0,100.0,66.666664,33.333332,100.0,33.333332,0.0,,0.0,0.0,White,9th,,1157.0,66058852
35014,33.333332,66.666664,100.0,100.0,33.333332,100.0,0.0,0.0,100.0,33.333332,0.0,33.333332,66.666664,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,33.333332,33.333332,33.333332,66.666664,100.0,33.333332,66.666664,33.333332,66.666664,0.0,33.333332,0.0,0.0,33.333332,100.0,0.0,66.666664,66.666664,0.0,1.0,1.0,1.0,Hispanic,9th,,1157.0,66058650
35227,33.333332,100.0,100.0,33.333332,0.0,66.666664,0.0,100.0,100.0,100.0,100.0,100.0,0.0,33.333332,0.0,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,100.0,66.666664,0.0,66.666664,33.333332,0.0,0.0,0.0,0.0,33.333332,33.333332,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,1.0,2.0,2.0,White,11th,,1173.0,68024528
35274,66.666664,100.0,66.666664,33.333332,66.666664,66.666664,33.333332,33.333332,66.666664,100.0,100.0,100.0,33.333332,33.333332,33.333332,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,100.0,100.0,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,1.0,0.0,0.0,Asian,9th,,1173.0,66420876
35278,0.0,66.666664,33.333332,33.333332,33.333332,100.0,33.333332,66.666664,66.666664,66.666664,100.0,100.0,0.0,33.333332,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,33.333332,33.333332,0.0,33.333332,66.666664,66.666664,33.333332,0.0,33.333332,33.333332,100.0,100.0,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,66.666664,0.0,0.0,0.0,Asian,11th,,1173.0,67798902
