,00000000,11472200,11475560,11475800,11478500
2007-03-06,0.0,0.0,0.0,0.0,0.0
2007-03-07,0.0,0.0,0.0,0.0,0.0
2007-03-08,9.964734661335848,6.759220532231198,12.822976055373232,12.286230297473942,10.832502786982953
2007-03-09,0.0,0.0,0.0,0.0,0.1494336695495449
2007-03-10,0.0,0.0,0.2700159409945178,0.11442959576098463,1.3319168280697984
2007-03-11,0.0,0.0,0.0,0.0,0.03094961024143857
2007-03-12,0.0,0.0,0.0,0.0,0.0
2007-03-13,0.0,0.0,0.0,0.0,0.0
2007-03-14,1.538530599706027,0.23831590396741104,0.0,0.0,0.0
2007-03-15,0.0,0.0,0.0,0.0,0.0
2007-03-16,0.0,0.0,0.0,0.0,0.0
2007-03-17,0.0,0.0,0.0,0.0,0.0
2007-03-18,0.0,0.0,0.0,0.0,0.0
2007-03-19,0.0,0.0,0.0,0.0,0.0
2007-03-20,1.1648367497385765,1.4442684417604994,4.571282656544233,3.640856363074948,7.192259269733494
2007-03-21,0.6511020526594045,0.7732264248383518,1.0234541708967126,0.8464264654458471,0.2868434798490145
2007-03-22,0.0,0.0,0.0,0.0,0.0
2007-03-23,0.0,0.0,0.0,0.0,0.0
2007-03-24,0.0,0.0,0.0,0.0,0.0
2007-03-25,6.1009183221933805,1.5147281514333684,3.3884183847571747,3.190082847014671,0.20151237675945047
2007-03-26,0.0,0.0,1.3457291017015618,0.8883228315247427,2.6679977737009994
2007-03-27,11.575795738064514,9.781251346586355,15.821709146537628,15.662509221934306,24.690545061041284
2007-03-28,4.696142887582585,5.119276839923235,15.12241818325453,11.096314355435997,13.210475787430706
2007-03-29,0.0,0.0,0.0,0.0,0.0
2007-03-30,4.639306180331172,6.904794405620005,0.0,0.044812120635525754,0.0
2007-03-31,0.0,0.0,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0,0.0,0.0
2007-04-02,0.0,0.0,0.0,0.0,0.0
2007-04-03,0.0,0.0,0.0,0.0,0.0
2007-04-04,0.0,0.0,0.0,0.0,0.0
2007-04-05,0.0,0.0,0.0,0.0,0.0
2007-04-06,0.0,0.0,0.0,0.0,0.0
2007-04-07,1.5608367311711215,0.7305088709782097,2.7834700360241165,2.6943272521881143,0.13899163903591694
2007-04-08,0.8197958992452038,1.2339811696466019,1.0068167108463577,0.7650664632729811,1.2995552890841644
2007-04-09,2.077755134932849,1.0998285044066687,2.843557815627748,2.6497402043294427,2.629394885488977
2007-04-10,0.0,0.0,0.0,0.04072303098250142,0.9669826074288443
2007-04-11,1.5522449162541605,1.9780096510953336,1.5983306606452303,1.7277144446276653,2.2467739121571038
2007-04-12,14.085387988966337,14.54746220707708,18.880338653625248,17.044781519186618,25.52114163423196
2007-04-13,0.0,0.0,0.0,0.0,0.0
2007-04-14,0.7114285765861978,1.5714393077778217,1.7133067589832016,1.4860047439372899,3.2718063436888802
2007-04-15,9.001877220309511,7.291369557640392,10.481231142325232,9.869798785797272,9.450232423667524
2007-04-16,0.0,0.0,0.0,0.0,0.0
2007-04-17,0.0,0.0,0.0,0.0,0.00012040134091573949
2007-04-18,4.7251019380530535,3.3431884091459927,10.580605510696472,9.059471804060117,11.398062804975906
2007-04-19,0.0,0.0001588857808366877,1.3208724792260098,1.0481527301924058,2.65854982197484
2007-04-20,3.8411020746036457,4.106747262729429,2.506613546158688,2.87371333360672,1.7055766938522112
2007-04-21,0.0,0.0,0.0,0.0,0.0
2007-04-22,43.11581716732104,46.3923245509243,34.47680130612803,38.86526413927173,40.43576877640774
2007-04-23,1.5521632822192444,0.9661951511866423,3.1198685292703696,2.677458580347022,4.571774259246177
2007-04-24,0.0,0.0,0.0,0.0,0.0
2007-04-25,0.0,0.0,0.0,0.0,0.0
2007-04-26,0.0,0.0,0.0,0.0,0.0
2007-04-27,0.0,0.0,0.0,0.0,0.0
2007-04-28,0.0,0.0,0.0,0.0,0.0
2007-04-29,0.0,0.0,0.0,0.0,0.0
2007-04-30,0.0,0.0,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.41919920893304374,0.28626383761471996,0.0
2007-05-02,12.986918429939115,11.561728536247873,27.05972427580936,21.583423644557143,20.674886191728525
2007-05-03,7.820346890663615,4.212316685401129,10.700625493706934,6.628143129228341,18.534475682810402
