rounded_datetime,J [mm/h],Cin [-],C_flux_in,C_in_conserved,ET [mm/h],Q [mm/h],wi [-],measC_Q
2017-10-01 00:00:00,0.0,-44.5,0.0,,0.02302199673607955,0.0,0.0,
2017-10-01 04:00:00,0.0,-44.5,0.0,,0.022558938324787912,0.0,0.0,
2017-10-01 08:00:00,0.0,-44.5,0.0,,0.022558938324787912,0.0,0.0,
2017-10-01 12:00:00,0.0,-44.5,0.0,,0.022558938324787912,0.0,0.0,
2017-10-01 16:00:00,0.0,-44.5,0.0,,0.022558938324787912,0.0,0.0,
2017-10-01 20:00:00,0.0,-44.5,0.0,,0.022558938324787912,0.0,0.0,
2017-10-02 00:00:00,0.0,-44.5,0.0,,0.022558938324787912,0.0,0.0,
2017-10-02 04:00:00,0.0,-44.5,0.0,,0.021489954640037296,0.0,0.0,
2017-10-02 08:00:00,0.0,-44.5,0.0,,0.021489954640037296,0.0,0.0,
2017-10-02 12:00:00,0.0,-44.5,0.0,,0.021489954640037296,0.0,0.0,
2017-10-02 16:00:00,0.0,-44.5,0.0,,0.021489954640037296,0.0,0.0,
2017-10-02 20:00:00,0.0,-44.5,0.0,,0.021489954640037296,0.0,0.0,
2017-10-03 00:00:00,0.0,-44.5,0.0,,0.021489954640037296,0.0,0.0,
2017-10-03 04:00:00,0.0,-44.5,0.0,,0.02580595221776763,0.0,0.0,
2017-10-03 08:00:00,0.0,-44.5,0.0,,0.02580595221776763,0.0,0.0,
2017-10-03 12:00:00,0.0,-44.5,0.0,,0.02580595221776763,0.0,0.0,
2017-10-03 16:00:00,0.0,-44.5,0.0,,0.02580595221776763,0.0,0.0,
2017-10-03 20:00:00,0.0,-44.5,0.0,,0.02580595221776763,0.0,0.0,
2017-10-04 00:00:00,0.0,-44.5,0.0,,0.02580595221776763,0.0,0.0,
2017-10-04 04:00:00,0.0,-44.5,0.0,,0.024361511927260108,0.0,0.0,
2017-10-04 08:00:00,0.0,-44.5,0.0,,0.024361511927260108,0.0,0.0,
2017-10-04 12:00:00,0.0,-44.5,0.0,,0.024361511927260108,0.0,0.0,
